"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,12.15564,,
"BEL","Belgium","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,11.56592,,
"BEL","Belgium","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.79998,,
"BEL","Belgium","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,10.73227,,
"BEL","Belgium","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.79658,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,10.34722,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,10.78669,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,11.18854,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,12.01109,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,12.81347,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,13.2013,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,13.40275,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,12.16386,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,12.03288,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,11.50562,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,10.94693,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,10.51562,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.79797,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,11.03063,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,11.23057,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,10.94191,,
"ISR","Israel","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.77429,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,7.47548,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,8.5988,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,9.92365,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,9.72234,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,9.74895,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,9.84896,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,10.49284,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,10.9867,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,10.6214,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,9.80089,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,9.07518,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,8.52778,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,8.38674,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,8.60595,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.98326,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,9.49592,,
"NZL","New Zealand","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9.57299,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,11.70035,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,13.26034,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,12.21812,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,13.78645,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,13.90304,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,13.45325,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,12.88103,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,14.09231,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,13.94317,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,13.62878,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,12.46414,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,11.17897,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.28237,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,9.52295,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,9.67627,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,10.10791,,
"AUS","Australia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.3731,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,5.49182,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,5.52484,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,5.57569,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,5.57939,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,5.65938,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,5.74676,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,5.80624,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,6.15614,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,6.31101,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.6183,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.90118,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,7.12932,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,7.29105,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,7.45741,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,7.63014,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,7.74241,,
"JPN","Japan","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7.79509,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,8.69977,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,8.654,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,8.68923,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,7.7704,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,7.93811,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,7.7588,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,8.47932,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,10.01169,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,9.56502,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,9.39533,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,8.84074,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,8.76126,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,8.37631,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,7.94432,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,7.63764,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,8.03124,,
"IRL","Ireland","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.46534,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,7.81858,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,9.25517,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,10.01317,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,10.38604,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,9.59809,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,9.86951,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,10.61158,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,12.55083,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,12.27458,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,13.6053,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,12.42164,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,13.21768,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.27139,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,13.14009,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,13.84102,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,12.56504,,
"EST","Estonia","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,13.31293,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,9.04173,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,9.38452,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,9.58669,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,9.59121,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,9.59711,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,9.70528,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,9.78027,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,10.05006,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,10.09188,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,10.17785,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,10.22964,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,10.30537,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.37294,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,10.43449,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.48409,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,10.41616,,
"USA","United States","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.38211,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,12.24142,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,12.5567,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,11.41358,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,11.34625,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,11.04871,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,12.10055,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,12.2422,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,11.34613,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,10.80884,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,9.64925,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,9.05142,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,8.1473,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,7.74139,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,8.41198,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,9.18484,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,9.43112,,
"HUN","Hungary","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9.36736,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,11.62033,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,11.86639,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,12.37672,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,12.2385,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,12.6379,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,13.23821,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,13.85193,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,14.70762,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,15.36513,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,15.93103,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,16.75369,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,16.44802,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,16.30162,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,16.12004,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,16.12621,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,15.87878,,
"ESP","Spain","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,15.71706,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,14.73753,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,14.28439,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,14.45742,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,15.32746,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,16.08206,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,15.41545,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,14.93708,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,15.60833,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,16.43003,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,16.67926,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,18.69474,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,19.89475,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,19.91203,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,18.73523,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,17.68932,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,19.15256,,
"PRT","Portugal","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,19.94329,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,7.50132,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,8.34876,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,9.06868,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,10.32374,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,10.47618,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,10.79779,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,10.52366,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,10.26591,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,10.5753,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,10.61707,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,10.13214,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,9.76309,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.10255,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,10.20911,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.26127,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,10.21138,,
"DNK","Denmark","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.53296,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,10.2385,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,12.38832,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,12.81357,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,13.58212,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,13.26259,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,13.17845,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,12.91955,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,14.81804,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,14.9352,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,15.95084,,
"MEX","Mexico","ENT4","Share of women inventors","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,15.65808,,
