"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",3.312609,
"KOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",3.373356,
"KOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",3.336121,
"KOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",3.447332,
"KOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",3.419111,
"KOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2017",3.598903,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","1995",7.507218,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","1996",7.574305,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","1997",6.571429,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","1998",6.603774,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","1999",6.261682,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2000",7.241063,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2001",5.855856,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2002",6.773619,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2003",1.898734,"B"
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2004",3.519855,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2005",3.650935,"B"
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2006",3.610108,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2007",3.876652,"B"
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2008",3.20902,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2009",3.59771,"B"
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2010",4.129555,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2011",3.418124,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2012",3.99079,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2013",3.193916,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2014",3.283582,
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2015",4.438082,"B"
"LUX","SELFEMPWEMP","MEN","PC_EMP","A","2016",4.929577,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","1995",3.85289,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","1996",3.672788,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",3.338632,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",2.511774,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",3.941606,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",3.813559,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",2.300406,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",2.526596,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",0.925926,"N"
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",1.683938,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",1.606922,"B"
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",1.425178,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.795735,"B"
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.385681,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.295896,"B"
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",1.68244,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",1.447777,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",1.837524,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.818182,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.194853,
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.253033,"B"
"LUX","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",2.555366,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2005",6.050775,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2006",6.304226,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2007",6.421715,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2008",5.98431,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2009",5.59677,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2010",5.650362,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2011",5.997588,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2012",5.637991,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2013",5.521344,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2014",5.138725,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2015",5.29158,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2016",5.437067,
"MEX","SELFEMPWEMP","MEN","PC_EMP","A","2017",5.574657,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",2.056816,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",2.280717,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",2.448096,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",2.288477,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",2.14449,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",2.194243,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.341475,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",2.370494,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",2.239416,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",2.092026,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.22219,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",2.202836,
"MEX","SELFEMPWEMP","WOMEN","PC_EMP","A","2017",2.296839,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","1995",5.454363,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","1996",5.151575,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","1997",5.277931,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","1998",5.415272,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","1999",5.180331,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2000",4.311525,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2001",4.529262,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2002",4.765773,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2003",5.002892,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2004",5.059618,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2005",5.266619,"B"
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2006",5.336256,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2007",5.504607,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2008",5.366641,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2009",5.270577,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2010",5.52053,"B"
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2011",5.43523,"B"
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2012",5.340859,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2013",5.448406,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2014",5.54523,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2015",5.276266,
"NLD","SELFEMPWEMP","MEN","PC_EMP","A","2016",5.539585,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","1995",1.794489,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","1996",1.879341,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",1.957602,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",1.909564,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",2.169117,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",1.686064,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",1.757565,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",1.866305,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",1.706686,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",2.008935,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",1.898682,"B"
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",1.958867,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.890469,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.755155,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.87287,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",1.930766,"B"
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.021032,"B"
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",1.984837,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",2.008202,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",2.046242,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.069276,
"NLD","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",2.239292,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","1995",4.396938,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","1996",3.360663,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","1997",2.620279,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","1998",2.544833,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","1999",2.234305,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2000",2.329885,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2001",2.266026,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2002",1.840182,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2003",1.89776,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2004",2.127478,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2005",2.014559,"B"
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2006",2.748519,"B"
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2007",2.772673,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2008",2.735798,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2009",3.103882,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2010",3.065074,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2011",2.487562,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2012",2.396348,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2013",2.489972,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2014",2.779033,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2015",2.428422,
"NOR","SELFEMPWEMP","MEN","PC_EMP","A","2016",2.561205,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","1995",2.115837,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","1996",1.129768,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",1.047648,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",0.9509024,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",1.008452,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",0.9813262,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",0.8916714,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",0.814912,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",0.8720379,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",0.9220058,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",0.89496,"B"
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",1.098298,"B"
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.201626,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.190986,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.176067,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",1.095583,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",0.9539222,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",0.9403862,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.00968,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",0.74454,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",0.7849293,
"NOR","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",0.8955715,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","1997",4.723081,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","1998",5.195263,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","1999",4.885805,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2000",4.845161,"B"
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2001",4.681621,"B"
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2002",4.850203,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2003",4.822062,"B"
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2004",5.051482,"B"
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2005",4.928693,"B"
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2006",5.060992,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2007",5.078588,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2008",5.111396,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2009",5.238062,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2010",5.401457,"B"
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2011",5.243583,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2012",5.156629,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2013",5.19704,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2014",5.106428,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2015",4.88021,
"POL","SELFEMPWEMP","MEN","PC_EMP","A","2016",4.91004,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",2.478172,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",2.744338,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",2.701023,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",2.676924,"B"
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",2.435211,"B"
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",2.462391,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",2.519263,"B"
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",2.772476,"B"
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",2.734571,"B"
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",2.742119,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",2.749952,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",2.728939,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",2.660276,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",2.673553,"B"
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.815145,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",2.787034,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",2.791569,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",2.734744,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.523416,
"POL","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",2.491381,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","1995",8.505677,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","1996",8.575273,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","1997",8.015316,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","1998",8.458299,"B"
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","1999",8.269526,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2000",8.459576,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2001",8.788029,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2002",8.759761,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2003",8.665941,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2004",8.699569,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2005",8.152906,"B"
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2006",7.32159,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2007",7.320915,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2008",7.390655,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2009",7.475677,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2010",7.025692,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2011",6.865296,"B"
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2012",6.421386,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2013",6.794878,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2014",6.941492,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2015",6.540471,
"PRT","SELFEMPWEMP","MEN","PC_EMP","A","2016",6.063348,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","1995",3.516925,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","1996",3.681339,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",3.699673,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",3.484967,"B"
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",3.220727,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",3.482005,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",3.341465,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",3.352285,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",3.61325,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",3.689718,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",3.325459,"B"
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",3.262834,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",3.482497,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",3.401239,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",3.037574,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",2.949515,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.975692,"B"
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",3.266307,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",3.173826,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",2.965514,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",2.820609,
"PRT","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",2.915047,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","1998",3.443139,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","1999",3.128249,"B"
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2000",3.370186,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2001",3.492987,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2002",3.330704,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2003",3.699284,"B"
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2004",4.627424,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2005",4.302828,"B"
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2006",4.054369,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2007",4.019414,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2008",4.376658,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2009",4.612238,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2010",4.771216,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2011",4.599937,"B"
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2012",3.895403,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2013",4.199658,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2014",4.213182,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2015",3.992822,
"SVK","SELFEMPWEMP","MEN","PC_EMP","A","2016",4.147769,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",1.368891,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",1.344086,"B"
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",1.536532,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",1.700123,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",1.129534,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",1.449275,"B"
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",1.832678,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",1.836735,"B"
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",1.865634,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",1.947863,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",1.669324,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",1.862575,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",2.031691,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",2.101335,"B"
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",1.802508,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",1.729162,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",1.786057,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",1.798427,
"SVK","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",1.873812,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","1995",6.101134,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","1996",6.518908,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","1997",6.564163,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","1998",6.331214,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","1999",7.33999,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2000",6.851814,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2001",6.589221,"B"
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2002",6.321005,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2003",6.729982,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2004",6.707834,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2005",6.333181,"B"
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2006",6.688192,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2007",6.849098,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2008",7.217226,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2009",7.024137,"B"
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2010",6.971638,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2011",6.508676,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2012",6.519753,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2013",6.404746,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2014",6.221833,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2015",6.158537,
"ESP","SELFEMPWEMP","MEN","PC_EMP","A","2016",6.05235,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","1995",2.355425,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","1996",2.56615,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","1997",2.639252,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","1998",2.88083,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","1999",3.343236,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2000",3.28661,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2001",3.213259,"B"
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2002",3.031931,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2003",2.866628,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2004",3.070642,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2005",2.96853,"B"
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2006",3.167555,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2007",3.147988,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2008",3.32466,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2009",3.515672,"B"
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2010",3.414196,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2011",3.145229,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2012",3.260186,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2013",3.251896,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2014",3.354234,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2015",3.162345,
"ESP","SELFEMPWEMP","WOMEN","PC_EMP","A","2016",3.266244,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","1995",5.749597,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","1996",6.175467,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","1997",6.106146,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","1998",5.850881,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","1999",5.984593,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2000",5.931113,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2001",5.734638,"B"
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2002",5.858157,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2003",5.809485,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2004",5.60149,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2005",5.96948,"B"
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2006",5.847261,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2007",5.907064,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2008",5.571586,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2009",5.535426,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2010",5.641358,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2011",5.298913,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2012",5.506382,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2013",5.570303,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2014",5.24907,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2015",5.070667,
"SWE","SELFEMPWEMP","MEN","PC_EMP","A","2016",5.184341,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","1995",1.598221,
"SWE","SELFEMPWEMP","WOMEN","PC_EMP","A","1996",1.74794,
